still_image,source_catalog_entry,timestamp
cpb-aacip-225-418kpws1_03784647_01455889_01455887.jpg,https://americanarchive.org/catalog/cpb-aacip-225-418kpws1,00:24:15.887
cpb-aacip-225-418kpws1_03784647_01503003_01503001.jpg,https://americanarchive.org/catalog/cpb-aacip-225-418kpws1,00:25:03.001
cpb-aacip-225-418kpws1_03784647_01555255_01555253.jpg,https://americanarchive.org/catalog/cpb-aacip-225-418kpws1,00:25:55.253
cpb-aacip-225-418kpws1_03784647_01635502_01635500.jpg,https://americanarchive.org/catalog/cpb-aacip-225-418kpws1,00:27:15.500
cpb-aacip-225-41mgqsz7_01954619_00067901_00067901.jpg,https://americanarchive.org/catalog/cpb-aacip-225-41mgqsz7,00:01:07.901
cpb-aacip-225-41mgqsz7_01954619_00084251_00084250.jpg,https://americanarchive.org/catalog/cpb-aacip-225-41mgqsz7,00:01:24.250
cpb-aacip-225-41mgqsz7_01954619_00130397_00130396.jpg,https://americanarchive.org/catalog/cpb-aacip-225-41mgqsz7,00:02:10.396
cpb-aacip-225-41mgqsz7_01954619_00181515_00181514.jpg,https://americanarchive.org/catalog/cpb-aacip-225-41mgqsz7,00:03:01.514
cpb-aacip-225-41mgqsz7_01954619_00235502_00235501.jpg,https://americanarchive.org/catalog/cpb-aacip-225-41mgqsz7,00:03:55.501
cpb-aacip-225-41mgqsz7_01954619_00273907_00273906.jpg,https://americanarchive.org/catalog/cpb-aacip-225-41mgqsz7,00:04:33.906
cpb-aacip-225-41mgqsz7_01954619_00295262_00295261.jpg,https://americanarchive.org/catalog/cpb-aacip-225-41mgqsz7,00:04:55.261
cpb-aacip-225-41mgqsz7_01954619_00352152_00352151.jpg,https://americanarchive.org/catalog/cpb-aacip-225-41mgqsz7,00:05:52.151
cpb-aacip-225-41mgqsz7_01954619_00393894_00393893.jpg,https://americanarchive.org/catalog/cpb-aacip-225-41mgqsz7,00:06:33.893
cpb-aacip-225-41mgqsz7_01954619_00448015_00448014.jpg,https://americanarchive.org/catalog/cpb-aacip-225-41mgqsz7,00:07:28.014
cpb-aacip-225-41mgqsz7_01954619_00534768_00534767.jpg,https://americanarchive.org/catalog/cpb-aacip-225-41mgqsz7,00:08:54.767
cpb-aacip-225-4298sk4k_01856521_00105138_00105138.jpg,https://americanarchive.org/catalog/cpb-aacip-225-4298sk4k,00:01:45.138
cpb-aacip-225-4298sk4k_01856521_00259893_00259892.jpg,https://americanarchive.org/catalog/cpb-aacip-225-4298sk4k,00:04:19.892
cpb-aacip-225-4298sk4k_01856521_00827127_00827126.jpg,https://americanarchive.org/catalog/cpb-aacip-225-4298sk4k,00:13:47.126
cpb-aacip-225-4298sk4k_01856521_01103637_01103635.jpg,https://americanarchive.org/catalog/cpb-aacip-225-4298sk4k,00:18:23.635
cpb-aacip-225-4298sk4k_01856521_01446280_01446278.jpg,https://americanarchive.org/catalog/cpb-aacip-225-4298sk4k,00:24:06.278
cpb-aacip-225-44bnzxh7_01950148_00108275_00108274.jpg,https://americanarchive.org/catalog/cpb-aacip-225-44bnzxh7,00:01:48.274
cpb-aacip-225-44bnzxh7_01950148_00270904_00270903.jpg,https://americanarchive.org/catalog/cpb-aacip-225-44bnzxh7,00:04:30.903
cpb-aacip-225-44bnzxh7_01950148_00347514_00347513.jpg,https://americanarchive.org/catalog/cpb-aacip-225-44bnzxh7,00:05:47.513
cpb-aacip-225-44bnzxh7_01950148_00422756_00422755.jpg,https://americanarchive.org/catalog/cpb-aacip-225-44bnzxh7,00:07:02.755
cpb-aacip-225-44bnzxh7_01950148_00488522_00488521.jpg,https://americanarchive.org/catalog/cpb-aacip-225-44bnzxh7,00:08:08.521
cpb-aacip-225-44bnzxh7_01950148_00784151_00784150.jpg,https://americanarchive.org/catalog/cpb-aacip-225-44bnzxh7,00:13:04.150
cpb-aacip-225-44bnzxh7_01950148_00801635_00801634.jpg,https://americanarchive.org/catalog/cpb-aacip-225-44bnzxh7,00:13:21.634
cpb-aacip-225-44bnzxh7_01950148_00830030_00830029.jpg,https://americanarchive.org/catalog/cpb-aacip-225-44bnzxh7,00:13:50.029
cpb-aacip-225-44bnzxh7_01950148_00886153_00886151.jpg,https://americanarchive.org/catalog/cpb-aacip-225-44bnzxh7,00:14:46.151
cpb-aacip-225-44bnzxh7_01950148_01003904_01003902.jpg,https://americanarchive.org/catalog/cpb-aacip-225-44bnzxh7,00:16:43.902
cpb-aacip-225-44bnzxh7_01950148_01068902_01068901.jpg,https://americanarchive.org/catalog/cpb-aacip-225-44bnzxh7,00:17:48.901
cpb-aacip-225-44bnzxh7_01950148_01126527_01126525.jpg,https://americanarchive.org/catalog/cpb-aacip-225-44bnzxh7,00:18:46.525
cpb-aacip-225-44bnzxh7_01950148_01183016_01183015.jpg,https://americanarchive.org/catalog/cpb-aacip-225-44bnzxh7,00:19:43.015
cpb-aacip-225-44bnzxh7_01950148_01217251_01217249.jpg,https://americanarchive.org/catalog/cpb-aacip-225-44bnzxh7,00:20:17.249
cpb-aacip-225-44bnzxh7_01950148_01256757_01256755.jpg,https://americanarchive.org/catalog/cpb-aacip-225-44bnzxh7,00:20:56.755
cpb-aacip-225-44bnzxh7_01950148_01417150_01417149.jpg,https://americanarchive.org/catalog/cpb-aacip-225-44bnzxh7,00:23:37.149
cpb-aacip-225-44bnzxh7_01950148_01513647_01513645.jpg,https://americanarchive.org/catalog/cpb-aacip-225-44bnzxh7,00:25:13.645
cpb-aacip-225-44bnzxh7_01950148_01639139_01639137.jpg,https://americanarchive.org/catalog/cpb-aacip-225-44bnzxh7,00:27:19.137
cpb-aacip-225-44bnzxh7_01950148_01816149_01816147.jpg,https://americanarchive.org/catalog/cpb-aacip-225-44bnzxh7,00:30:16.147
cpb-aacip-225-44bnzxh7_01950148_01859259_01859257.jpg,https://americanarchive.org/catalog/cpb-aacip-225-44bnzxh7,00:30:59.257
cpb-aacip-225-45q83h0w_02970067_00410644_00410643.jpg,https://americanarchive.org/catalog/cpb-aacip-225-45q83h0w,00:06:50.643
cpb-aacip-225-45q83h0w_02970067_00847014_00847012.jpg,https://americanarchive.org/catalog/cpb-aacip-225-45q83h0w,00:14:07.012
cpb-aacip-225-45q83h0w_02970067_01310644_01310642.jpg,https://americanarchive.org/catalog/cpb-aacip-225-45q83h0w,00:21:50.642
cpb-aacip-225-45q83h0w_02970067_01533033_01533031.jpg,https://americanarchive.org/catalog/cpb-aacip-225-45q83h0w,00:25:33.031
cpb-aacip-225-45q83h0w_02970067_01697764_01697762.jpg,https://americanarchive.org/catalog/cpb-aacip-225-45q83h0w,00:28:17.762
cpb-aacip-225-45q83h0w_02970067_02267000_02266998.jpg,https://americanarchive.org/catalog/cpb-aacip-225-45q83h0w,00:37:46.998
cpb-aacip-225-45q83h0w_02970067_02358525_02358522.jpg,https://americanarchive.org/catalog/cpb-aacip-225-45q83h0w,00:39:18.522
cpb-aacip-225-46qz65g2_03663826_00098765_00098765.jpg,https://americanarchive.org/catalog/cpb-aacip-225-46qz65g2,00:01:38.765
cpb-aacip-225-46qz65g2_03663826_00221755_00221754.jpg,https://americanarchive.org/catalog/cpb-aacip-225-46qz65g2,00:03:41.754
cpb-aacip-225-46qz65g2_03663826_00243777_00243776.jpg,https://americanarchive.org/catalog/cpb-aacip-225-46qz65g2,00:04:03.776
cpb-aacip-225-46qz65g2_03663826_00264631_00264631.jpg,https://americanarchive.org/catalog/cpb-aacip-225-46qz65g2,00:04:24.631
cpb-aacip-225-46qz65g2_03663826_00381782_00381781.jpg,https://americanarchive.org/catalog/cpb-aacip-225-46qz65g2,00:06:21.781
cpb-aacip-225-46qz65g2_03663826_00405272_00405271.jpg,https://americanarchive.org/catalog/cpb-aacip-225-46qz65g2,00:06:45.271
cpb-aacip-225-46qz65g2_03663826_00448282_00448281.jpg,https://americanarchive.org/catalog/cpb-aacip-225-46qz65g2,00:07:28.281
cpb-aacip-225-46qz65g2_03663826_00575776_00575775.jpg,https://americanarchive.org/catalog/cpb-aacip-225-46qz65g2,00:09:35.775
cpb-aacip-225-46qz65g2_03663826_00727127_00727126.jpg,https://americanarchive.org/catalog/cpb-aacip-225-46qz65g2,00:12:07.126
cpb-aacip-225-46qz65g2_03663826_00878779_00878777.jpg,https://americanarchive.org/catalog/cpb-aacip-225-46qz65g2,00:14:38.777
cpb-aacip-225-46qz65g2_03663826_01049283_01049281.jpg,https://americanarchive.org/catalog/cpb-aacip-225-46qz65g2,00:17:29.281
cpb-aacip-225-46qz65g2_03663826_01114648_01114646.jpg,https://americanarchive.org/catalog/cpb-aacip-225-46qz65g2,00:18:34.646
cpb-aacip-225-46qz65g2_03663826_01267000_01266999.jpg,https://americanarchive.org/catalog/cpb-aacip-225-46qz65g2,00:21:06.999
cpb-aacip-225-46qz65g2_03663826_01377377_01377376.jpg,https://americanarchive.org/catalog/cpb-aacip-225-46qz65g2,00:22:57.376
cpb-aacip-225-46qz65g2_03663826_01405405_01405404.jpg,https://americanarchive.org/catalog/cpb-aacip-225-46qz65g2,00:23:25.404
cpb-aacip-225-46qz65g2_03663826_01497030_01497028.jpg,https://americanarchive.org/catalog/cpb-aacip-225-46qz65g2,00:24:57.028
cpb-aacip-225-46qz65g2_03663826_01603904_01603902.jpg,https://americanarchive.org/catalog/cpb-aacip-225-46qz65g2,00:26:43.902
cpb-aacip-225-46qz65g2_03663826_01833767_01833765.jpg,https://americanarchive.org/catalog/cpb-aacip-225-46qz65g2,00:30:33.765
cpb-aacip-225-46qz65g2_03663826_01851385_01851382.jpg,https://americanarchive.org/catalog/cpb-aacip-225-46qz65g2,00:30:51.382
cpb-aacip-225-46qz65g2_03663826_01869636_01869634.jpg,https://americanarchive.org/catalog/cpb-aacip-225-46qz65g2,00:31:09.634
cpb-aacip-225-46qz65g2_03663826_01908375_01908373.jpg,https://americanarchive.org/catalog/cpb-aacip-225-46qz65g2,00:31:48.373
cpb-aacip-225-46qz65g2_03663826_01918018_01918016.jpg,https://americanarchive.org/catalog/cpb-aacip-225-46qz65g2,00:31:58.016
cpb-aacip-225-46qz65g2_03663826_01931398_01931396.jpg,https://americanarchive.org/catalog/cpb-aacip-225-46qz65g2,00:32:11.396
cpb-aacip-225-46qz65g2_03663826_01939907_01939904.jpg,https://americanarchive.org/catalog/cpb-aacip-225-46qz65g2,00:32:19.904
cpb-aacip-225-46qz65g2_03663826_01950751_01950748.jpg,https://americanarchive.org/catalog/cpb-aacip-225-46qz65g2,00:32:30.748
cpb-aacip-225-46qz65g2_03663826_01963897_01963895.jpg,https://americanarchive.org/catalog/cpb-aacip-225-46qz65g2,00:32:43.895
cpb-aacip-225-46qz65g2_03663826_01969636_01969634.jpg,https://americanarchive.org/catalog/cpb-aacip-225-46qz65g2,00:32:49.634
cpb-aacip-225-46qz65g2_03663826_02049149_02049147.jpg,https://americanarchive.org/catalog/cpb-aacip-225-46qz65g2,00:34:09.147
cpb-aacip-225-46qz65g2_03663826_02103136_02103134.jpg,https://americanarchive.org/catalog/cpb-aacip-225-46qz65g2,00:35:03.134
cpb-aacip-225-46qz65g2_03663826_02217384_02217381.jpg,https://americanarchive.org/catalog/cpb-aacip-225-46qz65g2,00:36:57.381
cpb-aacip-225-46qz65g2_03663826_02659760_02659757.jpg,https://americanarchive.org/catalog/cpb-aacip-225-46qz65g2,00:44:19.757
cpb-aacip-225-46qz65g2_03663826_02794127_02794124.jpg,https://americanarchive.org/catalog/cpb-aacip-225-46qz65g2,00:46:34.124
cpb-aacip-225-46qz65g2_03663826_02845279_02845275.jpg,https://americanarchive.org/catalog/cpb-aacip-225-46qz65g2,00:47:25.275
cpb-aacip-225-46qz65g2_03663826_03143143_03143140.jpg,https://americanarchive.org/catalog/cpb-aacip-225-46qz65g2,00:52:23.140
cpb-aacip-225-46qz65g2_03663826_03298398_03298395.jpg,https://americanarchive.org/catalog/cpb-aacip-225-46qz65g2,00:54:58.395
cpb-aacip-225-46qz65g2_03663826_03365265_03365261.jpg,https://americanarchive.org/catalog/cpb-aacip-225-46qz65g2,00:56:05.261
cpb-aacip-225-46qz65g2_03663826_03601768_03601764.jpg,https://americanarchive.org/catalog/cpb-aacip-225-46qz65g2,01:00:01.764
cpb-aacip-225-47rn8tt8_01722020_00241775_00241774.jpg,https://americanarchive.org/catalog/cpb-aacip-225-47rn8tt8,00:04:01.774
cpb-aacip-225-48sbchm7_03600463_00097397_00097397.jpg,https://americanarchive.org/catalog/cpb-aacip-225-48sbchm7,00:01:37.397
cpb-aacip-225-48sbchm7_03600463_00175876_00175875.jpg,https://americanarchive.org/catalog/cpb-aacip-225-48sbchm7,00:02:55.875
cpb-aacip-225-48sbchm7_03600463_00581381_00581380.jpg,https://americanarchive.org/catalog/cpb-aacip-225-48sbchm7,00:09:41.380
cpb-aacip-225-48sbchm7_03600463_00955255_00955254.jpg,https://americanarchive.org/catalog/cpb-aacip-225-48sbchm7,00:15:55.254
cpb-aacip-225-48sbchm7_03600463_01054021_01054019.jpg,https://americanarchive.org/catalog/cpb-aacip-225-48sbchm7,00:17:34.019
cpb-aacip-225-48sbchm7_03600463_01086253_01086251.jpg,https://americanarchive.org/catalog/cpb-aacip-225-48sbchm7,00:18:06.251
cpb-aacip-225-48sbchm7_03600463_01404404_01404403.jpg,https://americanarchive.org/catalog/cpb-aacip-225-48sbchm7,00:23:24.403
cpb-aacip-225-48sbchm7_03600463_01684151_01684149.jpg,https://americanarchive.org/catalog/cpb-aacip-225-48sbchm7,00:28:04.149
cpb-aacip-225-48sbchm7_03600463_02502769_02502766.jpg,https://americanarchive.org/catalog/cpb-aacip-225-48sbchm7,00:41:42.766
cpb-aacip-225-48sbchm7_03600463_02540774_02540771.jpg,https://americanarchive.org/catalog/cpb-aacip-225-48sbchm7,00:42:20.771
cpb-aacip-225-48sbchm7_03600463_02834501_02834498.jpg,https://americanarchive.org/catalog/cpb-aacip-225-48sbchm7,00:47:14.498
cpb-aacip-225-48sbchm7_03600463_02848882_02848879.jpg,https://americanarchive.org/catalog/cpb-aacip-225-48sbchm7,00:47:28.879
cpb-aacip-225-48sbchm7_03600463_03286520_03286516.jpg,https://americanarchive.org/catalog/cpb-aacip-225-48sbchm7,00:54:46.516
cpb-aacip-225-49t1g691_03746909_00085886_00085885.jpg,https://americanarchive.org/catalog/cpb-aacip-225-49t1g691,00:01:25.885
cpb-aacip-225-49t1g691_03746909_00155022_00155021.jpg,https://americanarchive.org/catalog/cpb-aacip-225-49t1g691,00:02:35.021
cpb-aacip-225-49t1g691_03746909_00237004_00237003.jpg,https://americanarchive.org/catalog/cpb-aacip-225-49t1g691,00:03:57.003
cpb-aacip-225-49t1g691_03746909_00296129_00296129.jpg,https://americanarchive.org/catalog/cpb-aacip-225-49t1g691,00:04:56.129
cpb-aacip-225-49t1g691_03746909_00358158_00358157.jpg,https://americanarchive.org/catalog/cpb-aacip-225-49t1g691,00:05:58.157
cpb-aacip-225-49t1g691_03746909_00440007_00440006.jpg,https://americanarchive.org/catalog/cpb-aacip-225-49t1g691,00:07:20.006
cpb-aacip-225-49t1g691_03746909_01032766_01032765.jpg,https://americanarchive.org/catalog/cpb-aacip-225-49t1g691,00:17:12.765
cpb-aacip-225-49t1g691_03746909_01345512_01345510.jpg,https://americanarchive.org/catalog/cpb-aacip-225-49t1g691,00:22:25.510
cpb-aacip-225-49t1g691_03746909_01677644_01677642.jpg,https://americanarchive.org/catalog/cpb-aacip-225-49t1g691,00:27:57.642
cpb-aacip-225-49t1g691_03746909_01907007_01907005.jpg,https://americanarchive.org/catalog/cpb-aacip-225-49t1g691,00:31:47.005
cpb-aacip-225-49t1g691_03746909_02140007_02140004.jpg,https://americanarchive.org/catalog/cpb-aacip-225-49t1g691,00:35:40.004
cpb-aacip-225-49t1g691_03746909_03046380_03046376.jpg,https://americanarchive.org/catalog/cpb-aacip-225-49t1g691,00:50:46.376
cpb-aacip-225-49t1g691_03746909_03454521_03454517.jpg,https://americanarchive.org/catalog/cpb-aacip-225-49t1g691,00:57:34.517
cpb-aacip-225-49t1g691_03746909_03688755_03688751.jpg,https://americanarchive.org/catalog/cpb-aacip-225-49t1g691,01:01:28.751
cpb-aacip-225-50tqjvnn_01702067_00272639_00272639.jpg,https://americanarchive.org/catalog/cpb-aacip-225-50tqjvnn,00:04:32.639
cpb-aacip-225-50tqjvnn_01702067_00865532_00865531.jpg,https://americanarchive.org/catalog/cpb-aacip-225-50tqjvnn,00:14:25.531
cpb-aacip-225-50tqjvnn_01702067_01147381_01147379.jpg,https://americanarchive.org/catalog/cpb-aacip-225-50tqjvnn,00:19:07.379
cpb-aacip-225-50tqjvpc_01731563_00284885_00284884.jpg,https://americanarchive.org/catalog/cpb-aacip-225-50tqjvpc,00:04:44.884
cpb-aacip-225-50tqjvpc_01731563_01024157_01024156.jpg,https://americanarchive.org/catalog/cpb-aacip-225-50tqjvpc,00:17:04.156
cpb-aacip-225-50tqjvpc_01731563_01336270_01336268.jpg,https://americanarchive.org/catalog/cpb-aacip-225-50tqjvpc,00:22:16.268
cpb-aacip-225-51hhmnck_01734332_00250150_00250149.jpg,https://americanarchive.org/catalog/cpb-aacip-225-51hhmnck,00:04:10.149
cpb-aacip-225-51hhmnck_01734332_00622389_00622388.jpg,https://americanarchive.org/catalog/cpb-aacip-225-51hhmnck,00:10:22.388
cpb-aacip-225-51hhmnck_01734332_00966133_00966131.jpg,https://americanarchive.org/catalog/cpb-aacip-225-51hhmnck,00:16:06.131
cpb-aacip-225-51vdnj5t_01830295_00099766_00099766.jpg,https://americanarchive.org/catalog/cpb-aacip-225-51vdnj5t,00:01:39.766
cpb-aacip-225-51vdnj5t_01830295_00286753_00286753.jpg,https://americanarchive.org/catalog/cpb-aacip-225-51vdnj5t,00:04:46.753
cpb-aacip-225-51vdnj5t_01830295_00644878_00644877.jpg,https://americanarchive.org/catalog/cpb-aacip-225-51vdnj5t,00:10:44.877
cpb-aacip-225-51vdnj5t_01830295_00954521_00954520.jpg,https://americanarchive.org/catalog/cpb-aacip-225-51vdnj5t,00:15:54.520
cpb-aacip-225-51vdnj5t_01830295_01032032_01032031.jpg,https://americanarchive.org/catalog/cpb-aacip-225-51vdnj5t,00:17:12.031
cpb-aacip-225-51vdnjgb_03880109_00792125_00792124.jpg,https://americanarchive.org/catalog/cpb-aacip-225-51vdnjgb,00:13:12.124
cpb-aacip-225-51vdnjgb_03880109_00839640_00839638.jpg,https://americanarchive.org/catalog/cpb-aacip-225-51vdnjgb,00:13:59.638
cpb-aacip-225-51vdnjgb_03880109_00926527_00926525.jpg,https://americanarchive.org/catalog/cpb-aacip-225-51vdnjgb,00:15:26.525
cpb-aacip-225-51vdnjgb_03880109_01162896_01162895.jpg,https://americanarchive.org/catalog/cpb-aacip-225-51vdnjgb,00:19:22.895
cpb-aacip-225-51vdnjgb_03880109_01229396_01229394.jpg,https://americanarchive.org/catalog/cpb-aacip-225-51vdnjgb,00:20:29.394
cpb-aacip-225-51vdnjgb_03880109_01336403_01336401.jpg,https://americanarchive.org/catalog/cpb-aacip-225-51vdnjgb,00:22:16.401
cpb-aacip-225-51vdnjgb_03880109_01558025_01558023.jpg,https://americanarchive.org/catalog/cpb-aacip-225-51vdnjgb,00:25:58.023
cpb-aacip-225-51vdnjgb_03880109_01846880_01846878.jpg,https://americanarchive.org/catalog/cpb-aacip-225-51vdnjgb,00:30:46.878
cpb-aacip-225-51vdnjgb_03880109_02025626_02025623.jpg,https://americanarchive.org/catalog/cpb-aacip-225-51vdnjgb,00:33:45.623
cpb-aacip-225-51vdnjgb_03880109_02139006_02139003.jpg,https://americanarchive.org/catalog/cpb-aacip-225-51vdnjgb,00:35:39.003
cpb-aacip-225-51vdnjgb_03880109_02238906_02238903.jpg,https://americanarchive.org/catalog/cpb-aacip-225-51vdnjgb,00:37:18.903
cpb-aacip-225-51vdnjgb_03880109_02362896_02362893.jpg,https://americanarchive.org/catalog/cpb-aacip-225-51vdnjgb,00:39:22.893
cpb-aacip-225-51vdnjgb_03880109_03050384_03050380.jpg,https://americanarchive.org/catalog/cpb-aacip-225-51vdnjgb,00:50:50.380
cpb-aacip-225-51vdnjgb_03880109_03282282_03282279.jpg,https://americanarchive.org/catalog/cpb-aacip-225-51vdnjgb,00:54:42.279
cpb-aacip-225-51vdnjgb_03880109_03656757_03656753.jpg,https://americanarchive.org/catalog/cpb-aacip-225-51vdnjgb,01:00:56.753
cpb-aacip-225-5269pfd1_03510473_00101902_00101901.jpg,https://americanarchive.org/catalog/cpb-aacip-225-5269pfd1,00:01:41.901
cpb-aacip-225-5269pfd1_03510473_00172406_00172405.jpg,https://americanarchive.org/catalog/cpb-aacip-225-5269pfd1,00:02:52.405
cpb-aacip-225-5269pfd1_03510473_00196129_00196129.jpg,https://americanarchive.org/catalog/cpb-aacip-225-5269pfd1,00:03:16.129
cpb-aacip-225-5269pfd1_03510473_00256890_00256889.jpg,https://americanarchive.org/catalog/cpb-aacip-225-5269pfd1,00:04:16.889
cpb-aacip-225-5269pfd1_03510473_00277778_00277777.jpg,https://americanarchive.org/catalog/cpb-aacip-225-5269pfd1,00:04:37.777
cpb-aacip-225-5269pfd1_03510473_00297764_00297764.jpg,https://americanarchive.org/catalog/cpb-aacip-225-5269pfd1,00:04:57.764
cpb-aacip-225-5269pfd1_03510473_00318652_00318651.jpg,https://americanarchive.org/catalog/cpb-aacip-225-5269pfd1,00:05:18.651
cpb-aacip-225-5269pfd1_03510473_00365032_00365031.jpg,https://americanarchive.org/catalog/cpb-aacip-225-5269pfd1,00:06:05.031
cpb-aacip-225-5269pfd1_03510473_00415516_00415515.jpg,https://americanarchive.org/catalog/cpb-aacip-225-5269pfd1,00:06:55.515
cpb-aacip-225-5269pfd1_03510473_00466767_00466766.jpg,https://americanarchive.org/catalog/cpb-aacip-225-5269pfd1,00:07:46.766
cpb-aacip-225-5269pfd1_03510473_00481515_00481514.jpg,https://americanarchive.org/catalog/cpb-aacip-225-5269pfd1,00:08:01.514
cpb-aacip-225-5269pfd1_03510473_00516283_00516282.jpg,https://americanarchive.org/catalog/cpb-aacip-225-5269pfd1,00:08:36.282
cpb-aacip-225-5269pfd1_03510473_00609276_00609275.jpg,https://americanarchive.org/catalog/cpb-aacip-225-5269pfd1,00:10:09.275
cpb-aacip-225-5269pfd1_03510473_00638505_00638504.jpg,https://americanarchive.org/catalog/cpb-aacip-225-5269pfd1,00:10:38.504
cpb-aacip-225-5269pfd1_03510473_00671505_00671504.jpg,https://americanarchive.org/catalog/cpb-aacip-225-5269pfd1,00:11:11.504
cpb-aacip-225-5269pfd1_03510473_00739907_00739905.jpg,https://americanarchive.org/catalog/cpb-aacip-225-5269pfd1,00:12:19.905
cpb-aacip-225-5269pfd1_03510473_00759259_00759258.jpg,https://americanarchive.org/catalog/cpb-aacip-225-5269pfd1,00:12:39.258
cpb-aacip-225-5269pfd1_03510473_00823657_00823656.jpg,https://americanarchive.org/catalog/cpb-aacip-225-5269pfd1,00:13:43.656
cpb-aacip-225-5269pfd1_03510473_00908275_00908274.jpg,https://americanarchive.org/catalog/cpb-aacip-225-5269pfd1,00:15:08.274
cpb-aacip-225-5269pfd1_03510473_00939506_00939505.jpg,https://americanarchive.org/catalog/cpb-aacip-225-5269pfd1,00:15:39.505
cpb-aacip-225-5269pfd1_03510473_01009643_01009641.jpg,https://americanarchive.org/catalog/cpb-aacip-225-5269pfd1,00:16:49.641
cpb-aacip-225-5269pfd1_03510473_01018519_01018517.jpg,https://americanarchive.org/catalog/cpb-aacip-225-5269pfd1,00:16:58.517
cpb-aacip-225-5269pfd1_03510473_01063764_01063762.jpg,https://americanarchive.org/catalog/cpb-aacip-225-5269pfd1,00:17:43.762
cpb-aacip-225-5269pfd1_03510473_01152152_01152151.jpg,https://americanarchive.org/catalog/cpb-aacip-225-5269pfd1,00:19:12.151
cpb-aacip-225-5269pfd1_03510473_01174141_01174139.jpg,https://americanarchive.org/catalog/cpb-aacip-225-5269pfd1,00:19:34.139
cpb-aacip-225-5269pfd1_03510473_01226627_01226625.jpg,https://americanarchive.org/catalog/cpb-aacip-225-5269pfd1,00:20:26.625
cpb-aacip-225-5269pfd1_03510473_01296129_01296128.jpg,https://americanarchive.org/catalog/cpb-aacip-225-5269pfd1,00:21:36.128
cpb-aacip-225-5269pfd1_03510473_01318018_01318016.jpg,https://americanarchive.org/catalog/cpb-aacip-225-5269pfd1,00:21:58.016
cpb-aacip-225-5269pfd1_03510473_01338405_01338403.jpg,https://americanarchive.org/catalog/cpb-aacip-225-5269pfd1,00:22:18.403
cpb-aacip-225-5269pfd1_03510473_01420254_01420252.jpg,https://americanarchive.org/catalog/cpb-aacip-225-5269pfd1,00:23:40.252
cpb-aacip-225-5269pfd1_03510473_01445512_01445510.jpg,https://americanarchive.org/catalog/cpb-aacip-225-5269pfd1,00:24:05.510
cpb-aacip-225-5269pfd1_03510473_01468135_01468133.jpg,https://americanarchive.org/catalog/cpb-aacip-225-5269pfd1,00:24:28.133
cpb-aacip-225-5269pfd1_03510473_01540507_01540505.jpg,https://americanarchive.org/catalog/cpb-aacip-225-5269pfd1,00:25:40.505
cpb-aacip-225-5269pfd1_03510473_01560027_01560025.jpg,https://americanarchive.org/catalog/cpb-aacip-225-5269pfd1,00:26:00.025
cpb-aacip-225-5269pfd1_03510473_01576777_01576775.jpg,https://americanarchive.org/catalog/cpb-aacip-225-5269pfd1,00:26:16.775
cpb-aacip-225-5269pfd1_03510473_01600133_01600131.jpg,https://americanarchive.org/catalog/cpb-aacip-225-5269pfd1,00:26:40.131
cpb-aacip-225-5269pfd1_03510473_01622256_01622253.jpg,https://americanarchive.org/catalog/cpb-aacip-225-5269pfd1,00:27:02.253
cpb-aacip-225-5269pfd1_03510473_01696630_01696628.jpg,https://americanarchive.org/catalog/cpb-aacip-225-5269pfd1,00:28:16.628
cpb-aacip-225-5269pfd1_03510473_01714014_01714012.jpg,https://americanarchive.org/catalog/cpb-aacip-225-5269pfd1,00:28:34.012
cpb-aacip-225-5269pfd1_03510473_01759893_01759891.jpg,https://americanarchive.org/catalog/cpb-aacip-225-5269pfd1,00:29:19.891
cpb-aacip-225-5269pfd1_03510473_01787521_01787519.jpg,https://americanarchive.org/catalog/cpb-aacip-225-5269pfd1,00:29:47.519
cpb-aacip-225-5269pfd1_03510473_01842776_01842774.jpg,https://americanarchive.org/catalog/cpb-aacip-225-5269pfd1,00:30:42.774
cpb-aacip-225-5269pfd1_03510473_01852519_01852517.jpg,https://americanarchive.org/catalog/cpb-aacip-225-5269pfd1,00:30:52.517
cpb-aacip-225-5269pfd1_03510473_01888155_01888152.jpg,https://americanarchive.org/catalog/cpb-aacip-225-5269pfd1,00:31:28.152
cpb-aacip-225-5269pfd1_03510473_01971638_01971636.jpg,https://americanarchive.org/catalog/cpb-aacip-225-5269pfd1,00:32:51.636
cpb-aacip-225-5269pfd1_03510473_02064531_02064529.jpg,https://americanarchive.org/catalog/cpb-aacip-225-5269pfd1,00:34:24.529
cpb-aacip-225-5269pfd1_03510473_02103770_02103768.jpg,https://americanarchive.org/catalog/cpb-aacip-225-5269pfd1,00:35:03.768
cpb-aacip-225-5269pfd1_03510473_02158025_02158022.jpg,https://americanarchive.org/catalog/cpb-aacip-225-5269pfd1,00:35:58.022
cpb-aacip-225-5269pfd1_03510473_02171271_02171269.jpg,https://americanarchive.org/catalog/cpb-aacip-225-5269pfd1,00:36:11.269
cpb-aacip-225-5269pfd1_03510473_02210377_02210374.jpg,https://americanarchive.org/catalog/cpb-aacip-225-5269pfd1,00:36:50.374
cpb-aacip-225-5269pfd1_03510473_02235002_02234999.jpg,https://americanarchive.org/catalog/cpb-aacip-225-5269pfd1,00:37:14.999
cpb-aacip-225-5269pfd1_03510473_02313380_02313377.jpg,https://americanarchive.org/catalog/cpb-aacip-225-5269pfd1,00:38:33.377
